id before_type
125309 FIRST
125503 FIRST
125227 FIRST
125499 FIRST
125223 FIRST
125301 FIRST
125163 FIRST
125122 FIRST
125156 FIRST
125338 FIRST
125313 FIRST
125226 FIRST
125232 FIRST
125335 FIRST
90377 FIRST
90605 FIRST
90400 FIRST
90592 FIRST
90681 FIRST
90399 FIRST
90664 FIRST
90607 FIRST
90599 FIRST
90682 FIRST
90468 FIRST
90422 FIRST
90650 FIRST
90425 FIRST
90401 FIRST
90684 FIRST
90821 FIRST
90608 FIRST
90653 FIRST
90591 FIRST
90675 FIRST
90373 FIRST
90825 FIRST
90680 FIRST
90644 FIRST
90466 FIRST
90665 FIRST
90511 FIRST
90380 FIRST
90590 FIRST
90818 FIRST
90598 FIRST
90467 FIRST
90402 FIRST
90611 FIRST
90604 FIRST
90666 FIRST
90379 FIRST
90669 FIRST
90671 FIRST
90602 FIRST
90673 FIRST
90658 FIRST
90606 FIRST
90509 FIRST
90376 FIRST
90404 FIRST
90593 FIRST
90469 FIRST
90612 FIRST
90403 FIRST
90430 FIRST
90662 FIRST
90651 FIRST
90652 FIRST
90670 FIRST
90597 FIRST
90661 FIRST
90375 FIRST
90431 FIRST
90668 FIRST
90429 FIRST
90674 FIRST
90672 FIRST
90823 FIRST
90609 FIRST
90659 FIRST
90420 FIRST
90596 FIRST
90677 FIRST
90432 FIRST
90510 FIRST
90610 FIRST
90654 FIRST
90655 FIRST
90663 FIRST
90424 FIRST
90683 FIRST
90645 FIRST
90595 FIRST
90647 FIRST
90660 FIRST
90649 FIRST
90372 FIRST
90667 FIRST
90473 FIRST
90417 FIRST
90601 FIRST
90419 FIRST
90594 FIRST
90471 FIRST
90603 FIRST
90676 FIRST
90433 FIRST
90657 FIRST
90378 FIRST
90679 FIRST
91476 FIRST
90470 FIRST
90423 FIRST
90685 FIRST
90426 FIRST
90434 FIRST
90656 FIRST
90678 FIRST
90418 FIRST
91477 FIRST
90374 FIRST
90824 FIRST
90822 FIRST
90600 FIRST
66091 FIRST
66103 FIRST
66009 FIRST
65801 FIRST
66098 FIRST
65888 FIRST
66081 FIRST
66113 FIRST
65846 FIRST
66095 FIRST
66111 FIRST
66114 FIRST
66107 FIRST
65844 FIRST
66161 FIRST
66119 FIRST
66010 FIRST
65884 FIRST
65843 FIRST
65874 FIRST
66090 FIRST
65877 FIRST
66120 FIRST
66094 FIRST
65803 FIRST
65860 FIRST
66439 FIRST
65836 FIRST
65883 FIRST
66089 FIRST
66101 FIRST
66105 FIRST
65840 FIRST
66007 FIRST
65833 FIRST
66163 FIRST
66102 FIRST
65804 FIRST
66006 FIRST
66082 FIRST
65881 FIRST
66093 FIRST
65806 FIRST
66112 FIRST
66456 FIRST
65839 FIRST
66115 FIRST
65861 FIRST
65887 FIRST
66440 FIRST
66100 FIRST
65892 FIRST
65847 FIRST
66092 FIRST
65862 FIRST
66097 FIRST
66106 FIRST
65890 FIRST
68187 FIRST
65873 FIRST
66109 FIRST
66117 FIRST
66160 FIRST
66108 FIRST
66157 FIRST
65845 FIRST
66086 FIRST
66008 FIRST
65886 FIRST
65893 FIRST
65889 FIRST
65837 FIRST
65880 FIRST
65885 FIRST
66454 FIRST
65798 FIRST
65848 FIRST
66088 FIRST
66121 FIRST
66453 FIRST
66096 FIRST
65891 FIRST
65838 FIRST
66122 FIRST
66162 FIRST
66159 FIRST
65876 FIRST
66450 FIRST
66449 FIRST
65799 FIRST
66452 FIRST
66085 FIRST
65894 FIRST
65879 FIRST
68185 FIRST
66087 FIRST
66455 FIRST
66116 FIRST
65802 FIRST
65834 FIRST
65805 FIRST
66448 FIRST
65882 FIRST
65831 FIRST
65872 FIRST
66118 FIRST
66451 FIRST
66110 FIRST
65875 FIRST
65832 FIRST
66099 FIRST
65878 FIRST
66164 FIRST
65800 FIRST
66011 FIRST
66104 FIRST
53227 FIRST
53812 FIRST
53228 FIRST
53811 FIRST
53229 FIRST
53230 FIRST
53231 FIRST
52016 FIRST
51980 FIRST
51720 FIRST
51970 FIRST
52356 FIRST
51718 FIRST
51999 FIRST
51987 FIRST
51713 FIRST
51790 FIRST
51997 FIRST
52074 FIRST
51986 FIRST
51808 FIRST
51974 FIRST
51820 FIRST
52076 FIRST
52015 FIRST
51677 FIRST
51969 FIRST
51789 FIRST
51973 FIRST
51971 FIRST
51722 FIRST
51725 FIRST
51985 FIRST
51805 FIRST
51792 FIRST
52002 FIRST
51655 FIRST
51814 FIRST
51715 FIRST
52078 FIRST
52338 FIRST
52075 FIRST
51813 FIRST
51650 FIRST
51983 FIRST
51657 FIRST
51654 FIRST
51823 FIRST
51822 FIRST
51821 FIRST
51716 FIRST
51656 FIRST
51988 FIRST
51982 FIRST
51993 FIRST
51990 FIRST
51653 FIRST
51812 FIRST
51975 FIRST
52357 FIRST
51719 FIRST
51673 FIRST
51826 FIRST
52073 FIRST
51652 FIRST
51678 FIRST
52500 FIRST
51966 FIRST
51998 FIRST
51816 FIRST
51991 FIRST
51979 FIRST
51674 FIRST
51809 FIRST
51714 FIRST
51976 FIRST
51818 FIRST
52018 FIRST
51984 FIRST
51815 FIRST
51819 FIRST
52014 FIRST
51977 FIRST
51825 FIRST
51676 FIRST
51675 FIRST
52077 FIRST
51978 FIRST
51824 FIRST
51807 FIRST
51649 FIRST
51992 FIRST
51721 FIRST
51817 FIRST
51811 FIRST
51810 FIRST
51651 FIRST
52000 FIRST
51995 FIRST
51996 FIRST
52017 FIRST
51972 FIRST
51791 FIRST
51981 FIRST
51806 FIRST
51989 FIRST
51994 FIRST
51965 FIRST
37300 FIRST
37311 FIRST
37288 FIRST
37295 FIRST
38037 FIRST
36981 FIRST
37150 FIRST
37454 FIRST
37134 FIRST
38041 FIRST
37320 FIRST
37453 FIRST
37312 FIRST
37140 FIRST
37306 FIRST
37957 FIRST
37315 FIRST
37304 FIRST
37314 FIRST
37012 FIRST
37319 FIRST
37151 FIRST
37136 FIRST
37143 FIRST
37132 FIRST
37450 FIRST
37318 FIRST
37301 FIRST
38033 FIRST
37297 FIRST
36983 FIRST
37090 FIRST
36965 FIRST
38040 FIRST
37011 FIRST
37145 FIRST
36966 FIRST
36963 FIRST
37006 FIRST
37294 FIRST
37153 FIRST
37009 FIRST
36962 FIRST
37298 FIRST
38034 FIRST
37013 FIRST
37144 FIRST
37138 FIRST
37289 FIRST
37147 FIRST
37317 FIRST
37010 FIRST
37310 FIRST
37303 FIRST
37266 FIRST
38035 FIRST
37142 FIRST
37141 FIRST
38039 FIRST
36967 FIRST
37004 FIRST
38038 FIRST
37005 FIRST
37149 FIRST
37305 FIRST
37321 FIRST
37089 FIRST
37148 FIRST
37309 FIRST
37451 FIRST
37302 FIRST
37135 FIRST
37292 FIRST
37313 FIRST
37296 FIRST
36980 FIRST
37299 FIRST
37016 FIRST
36979 FIRST
38036 FIRST
37007 FIRST
37452 FIRST
37137 FIRST
37293 FIRST
37146 FIRST
37152 FIRST
37133 FIRST
37307 FIRST
37316 FIRST
36982 FIRST
37091 FIRST
37308 FIRST
36964 FIRST
37139 FIRST
37958 FIRST
24728 FIRST
24434 FIRST
24890 FIRST
24574 FIRST
24399 FIRST
24725 FIRST
24427 FIRST
24726 FIRST
24734 FIRST
24752 FIRST
24747 FIRST
24570 FIRST
24558 FIRST
24751 FIRST
24566 FIRST
24735 FIRST
24328 FIRST
24722 FIRST
24402 FIRST
24996 FIRST
24729 FIRST
24429 FIRST
24326 FIRST
24579 FIRST
24564 FIRST
24978 FIRST
24893 FIRST
24727 FIRST
24745 FIRST
24439 FIRST
24718 FIRST
24471 FIRST
24472 FIRST
24787 FIRST
24559 FIRST
24989 FIRST
24562 FIRST
24561 FIRST
24738 FIRST
24789 FIRST
24724 FIRST
24995 FIRST
24569 FIRST
24997 FIRST
24567 FIRST
24474 FIRST
24571 FIRST
24979 FIRST
24324 FIRST
24572 FIRST
24428 FIRST
24993 FIRST
24575 FIRST
24398 FIRST
24892 FIRST
24736 FIRST
24584 FIRST
24331 FIRST
24756 FIRST
24819 FIRST
24786 FIRST
24749 FIRST
24748 FIRST
24577 FIRST
24731 FIRST
24740 FIRST
24476 FIRST
24994 FIRST
24478 FIRST
24739 FIRST
24330 FIRST
24737 FIRST
24432 FIRST
24396 FIRST
24821 FIRST
24438 FIRST
24475 FIRST
24568 FIRST
24750 FIRST
24717 FIRST
24720 FIRST
24746 FIRST
24578 FIRST
24991 FIRST
24744 FIRST
24431 FIRST
24754 FIRST
24889 FIRST
24557 FIRST
24785 FIRST
24426 FIRST
24327 FIRST
24743 FIRST
24473 FIRST
24753 FIRST
24392 FIRST
24470 FIRST
24741 FIRST
24583 FIRST
24441 FIRST
24397 FIRST
24325 FIRST
24576 FIRST
24723 FIRST
24560 FIRST
24757 FIRST
24329 FIRST
24992 FIRST
24430 FIRST
24440 FIRST
24990 FIRST
24788 FIRST
24437 FIRST
24436 FIRST
24891 FIRST
24390 FIRST
24733 FIRST
24732 FIRST
24742 FIRST
24395 FIRST
24573 FIRST
24433 FIRST
24755 FIRST
24477 FIRST
24563 FIRST
24391 FIRST
24393 FIRST
24435 FIRST
24820 FIRST
24730 FIRST
24565 FIRST
14956 FIRST
15680 FIRST
13763 FIRST
14295 FIRST
14806 FIRST
15686 FIRST
14969 FIRST
15251 FIRST
15538 FIRST
14959 FIRST
15247 FIRST
13443 FIRST
13464 FIRST
14068 FIRST
14133 FIRST
13764 FIRST
15325 FIRST
14305 FIRST
14409 FIRST
14807 FIRST
13760 FIRST
14120 FIRST
15690 FIRST
14900 FIRST
14061 FIRST
14065 FIRST
13156 FIRST
15250 FIRST
13762 FIRST
15685 FIRST
14802 FIRST
14955 FIRST
14294 FIRST
14351 FIRST
14062 FIRST
13768 FIRST
14122 FIRST
15249 FIRST
15252 FIRST
15248 FIRST
14327 FIRST
14067 FIRST
14121 FIRST
13467 FIRST
14958 FIRST
14298 FIRST
14066 FIRST
14352 FIRST
15326 FIRST
14132 FIRST
14135 FIRST
14960 FIRST
14297 FIRST
14326 FIRST
14350 FIRST
13761 FIRST
14957 FIRST
14296 FIRST
13765 FIRST
14899 FIRST
15691 FIRST
13466 FIRST
14898 FIRST
14803 FIRST
14131 FIRST
15683 FIRST
14134 FIRST
14804 FIRST
14410 FIRST
14136 FIRST
13769 FIRST
14063 FIRST
14954 FIRST
14064 FIRST
15679 FIRST
13767 FIRST
15327 FIRST
787 VISIT_EVENT
873 VISIT_EVENT
809 FIRST
1364 "CONDITION_EVENT MEASUREMENT_EVENT TREATMENT_EVENT"
1542 VISIT_EVENT
1490 VISIT_EVENT
1494 VISIT_EVENT
12430 FIRST
11434 FIRST
11349 FIRST
10749 FIRST
11656 FIRST
12502 FIRST
11934 FIRST
12410 FIRST
12204 FIRST
12203 FIRST
12323 FIRST
10746 FIRST
10747 FIRST
12413 FIRST
12431 FIRST
12412 FIRST
11933 FIRST
12501 FIRST
12307 FIRST
11655 FIRST
12325 FIRST
12865 FIRST
11645 FIRST
11348 FIRST
12464 FIRST
11643 FIRST
12465 FIRST
11350 FIRST
11433 FIRST
10748 FIRST
11653 FIRST
11644 FIRST
11935 FIRST
10745 FIRST
12411 FIRST
11639 FIRST
11351 FIRST
12942 FIRST
11638 FIRST
11642 FIRST
12324 FIRST
14805 FIRST
199565 FIRST
199563 FIRST
199564 FIRST
198006 VISIT_EVENT
198003 TREATMENT_EVENT
198001 FIRST
198004 FIRST
198005 FIRST
198002 FIRST
195064 FIRST
195073 VISIT_EVENT
195069 FIRST
195062 FIRST
195061 FIRST
195057 FIRST
195053 FIRST
195059 FIRST
195063 TREATMENT_EVENT
195068 TREATMENT_EVENT
195071 FIRST
195060 FIRST
195067 TREATMENT_EVENT
195072 FIRST
195065 TREATMENT_EVENT
195054 FIRST
195058 FIRST
195066 TREATMENT_EVENT
195070 FIRST
195055 TREATMENT_EVENT
195056 FIRST
157691 FIRST
157701 FIRST
157690 FIRST
157687 FIRST
157694 FIRST
157709 FIRST
157689 FIRST
157706 FIRST
157693 FIRST
157699 FIRST
157705 FIRST
157692 FIRST
157688 FIRST
157700 FIRST
157696 FIRST
157702 FIRST
157698 FIRST
157707 FIRST
157697 FIRST
157695 FIRST
157708 FIRST
157704 FIRST
157703 FIRST
141204 FIRST
141490 CONDITION_EVENT
140884 CONDITION_EVENT
140881 CONDITION_EVENT
141208 FIRST
140883 FIRST
141486 FIRST
141489 FIRST
141205 CONDITION_EVENT
141488 FIRST
140882 FIRST
140880 FIRST
141487 FIRST
141207 FIRST
141206 FIRST
104842 FIRST
104567 FIRST
104356 FIRST
104756 FIRST
104414 FIRST
104740 FIRST
104745 FIRST
104416 FIRST
104741 FIRST
104415 FIRST
104357 FIRST
104733 FIRST
104561 FIRST
104358 FIRST
104770 FIRST
104748 FIRST
104753 FIRST
104574 FIRST
104586 FIRST
104576 FIRST
104766 FIRST
104821 FIRST
104754 FIRST
104413 FIRST
104739 FIRST
104563 FIRST
104759 FIRST
104418 FIRST
104824 FIRST
104412 FIRST
104773 FIRST
104768 FIRST
104747 FIRST
104569 FIRST
104744 FIRST
104769 FIRST
104568 FIRST
594 "CONDITION_EVENT MEASUREMENT_EVENT"
1521 VISIT_EVENT
1641 FIRST
1683 TREATMENT_EVENT
104566 FIRST
104359 FIRST
104742 FIRST
104751 FIRST
104843 FIRST
104565 FIRST
104767 FIRST
104761 FIRST
104580 FIRST
104764 FIRST
104840 FIRST
104571 FIRST
104763 FIRST
104560 FIRST
104411 FIRST
104749 FIRST
104774 FIRST
104760 FIRST
104572 FIRST
104579 FIRST
104738 FIRST
104757 FIRST
104743 FIRST
104765 FIRST
104564 FIRST
104758 FIRST
104573 FIRST
104841 FIRST
104750 FIRST
104737 FIRST
104570 FIRST
104752 FIRST
104734 FIRST
104578 FIRST
104575 FIRST
104355 FIRST
104772 FIRST
104844 CONDITION_EVENT
104762 FIRST
104771 FIRST
104581 FIRST
104562 FIRST
104746 FIRST
104755 FIRST
104577 FIRST
196336 FIRST
196344 FIRST
196342 FIRST
196343 FIRST
196328 FIRST
196331 FIRST
196340 TREATMENT_EVENT
196339 FIRST
196330 FIRST
196329 FIRST
196338 TREATMENT_EVENT
196335 CONDITION_EVENT
196334 TREATMENT_EVENT
196332 FIRST
196333 TREATMENT_EVENT
196337 TREATMENT_EVENT
196341 FIRST
196327 FIRST
188542 FIRST
188552 FIRST
188539 FIRST
188547 TREATMENT_EVENT
188553 VISIT_EVENT
188546 FIRST
188540 FIRST
188550 FIRST
188551 FIRST
188548 FIRST
188545 TREATMENT_EVENT
188541 FIRST
188544 FIRST
188543 FIRST
188549 FIRST
181264 FIRST
181253 FIRST
180413 FIRST
180431 VISIT_EVENT
180427 FIRST
180422 TREATMENT_EVENT
181262 FIRST
180415 FIRST
180412 FIRST
181271 FIRST
181256 FIRST
180430 FIRST
180424 TREATMENT_EVENT
181260 FIRST
181268 FIRST
181255 FIRST
181258 FIRST
180416 FIRST
180417 FIRST
180423 FIRST
181269 FIRST
181263 TREATMENT_EVENT
180426 FIRST
181270 FIRST
181261 FIRST
180414 FIRST
181252 FIRST
181265 TREATMENT_EVENT
180419 TREATMENT_EVENT
180421 TREATMENT_EVENT
181267 TREATMENT_EVENT
180429 FIRST
180428 FIRST
181254 FIRST
180418 FIRST
181272 VISIT_EVENT
181273 CONDITION_EVENT
180420 CONDITION_EVENT
180425 FIRST
181257 FIRST
181259 FIRST
181266 FIRST
179345 VISIT_EVENT
179334 FIRST
179323 FIRST
179341 FIRST
179333 FIRST
179327 FIRST
179328 TREATMENT_EVENT
179325 FIRST
179340 TREATMENT_EVENT
179336 TREATMENT_EVENT
179321 FIRST
179339 CONDITION_EVENT
179324 FIRST
179343 FIRST
179322 FIRST
179331 TREATMENT_EVENT
179326 TREATMENT_EVENT
179330 FIRST
179329 TREATMENT_EVENT
179344 FIRST
179332 FIRST
179335 FIRST
179342 VISIT_EVENT
179337 FIRST
179338 TREATMENT_EVENT
141144 FIRST
140247 TREATMENT_EVENT
141143 FIRST
141142 FIRST
140245 FIRST
140246 CONDITION_EVENT
137924 CONDITION_EVENT
137923 FIRST
138761 TREATMENT_EVENT
137958 CONDITION_EVENT
138760 FIRST
137921 FIRST
137899 FIRST
137957 FIRST
137922 MEASUREMENT_EVENT
138722 FIRST
110534 FIRST
111174 FIRST
110595 FIRST
110793 FIRST
110787 FIRST
110614 FIRST
110812 FIRST
110600 FIRST
110615 FIRST
111167 FIRST
110528 FIRST
110808 FIRST
110792 FIRST
110805 FIRST
110601 FIRST
110788 FIRST
110586 FIRST
112591 FIRST
110819 FIRST
110803 FIRST
110806 FIRST
112585 FIRST
110815 FIRST
110604 FIRST
111164 FIRST
111165 FIRST
110597 FIRST
110468 FIRST
112589 FIRST
110474 FIRST
111168 FIRST
110609 FIRST
110871 FIRST
111156 FIRST
110807 FIRST
111159 FIRST
110814 FIRST
110585 FIRST
111162 FIRST
110611 FIRST
110598 FIRST
110616 FIRST
110469 FIRST
110810 FIRST
112590 FIRST
110909 FIRST
110816 FIRST
110513 FIRST
110532 FIRST
110908 FIRST
110804 FIRST
110510 FIRST
110905 FIRST
110802 FIRST
110533 FIRST
110795 FIRST
111160 FIRST
110596 FIRST
111172 FIRST
110783 FIRST
110813 FIRST
111161 FIRST
110612 FIRST
111166 FIRST
110801 FIRST
110512 FIRST
110471 FIRST
110606 FIRST
110605 FIRST
112592 FIRST
111157 FIRST
110472 FIRST
110822 FIRST
110800 FIRST
111154 FIRST
110509 FIRST
110594 FIRST
110508 FIRST
110576 FIRST
110473 FIRST
110470 FIRST
110599 FIRST
110587 FIRST
110475 FIRST
110608 FIRST
110823 FIRST
111173 FIRST
112586 FIRST
111169 FIRST
110820 FIRST
110797 FIRST
110798 FIRST
110613 FIRST
111155 FIRST
110907 FIRST
112593 FIRST
112594 TREATMENT_EVENT
111170 FIRST
110530 FIRST
111158 FIRST
110796 FIRST
110789 FIRST
110511 FIRST
110794 FIRST
110906 FIRST
110818 FIRST
111153 FIRST
110809 FIRST
110817 FIRST
110577 FIRST
110784 FIRST
110610 FIRST
110527 FIRST
110824 FIRST
111163 FIRST
110821 FIRST
111171 FIRST
110531 FIRST
110602 FIRST
112584 FIRST
110603 FIRST
110799 FIRST
110791 FIRST
110476 FIRST
110811 FIRST
110607 FIRST
110790 FIRST
71048 FIRST
71054 FIRST
71026 FIRST
71025 FIRST
71059 FIRST
71064 FIRST
71625 FIRST
71031 FIRST
71099 FIRST
71565 FIRST
71065 FIRST
71017 FIRST
71086 FIRST
71083 FIRST
71063 FIRST
71106 FIRST
71088 FIRST
71076 FIRST
71095 FIRST
71010 FIRST
71093 FIRST
71047 FIRST
71082 FIRST
71100 FIRST
71044 FIRST
71073 FIRST
71104 FIRST
71055 FIRST
71567 FIRST
71052 FIRST
71090 FIRST
71043 FIRST
71049 FIRST
71013 FIRST
71077 FIRST
71056 FIRST
71060 FIRST
71012 FIRST
71568 FIRST
71028 FIRST
71092 FIRST
71070 FIRST
71027 FIRST
71096 FIRST
71078 FIRST
71111 FIRST
71079 FIRST
71107 FIRST
71036 FIRST
71018 FIRST
71110 FIRST
71057 FIRST
71087 FIRST
71101 FIRST
71105 FIRST
71015 FIRST
71053 FIRST
71034 FIRST
71050 FIRST
71016 FIRST
71094 FIRST
71069 FIRST
71046 FIRST
71080 FIRST
71062 FIRST
71061 FIRST
71091 FIRST
71038 FIRST
71030 FIRST
71108 FIRST
71011 FIRST
71103 FIRST
71098 FIRST
71097 FIRST
71037 FIRST
71029 FIRST
71626 FIRST
71566 FIRST
71085 FIRST
71032 FIRST
71564 FIRST
71081 FIRST
71074 FIRST
71102 FIRST
71109 FIRST
71045 FIRST
71066 FIRST
71041 FIRST
71035 FIRST
71075 FIRST
71089 FIRST
71051 FIRST
71042 FIRST
71014 FIRST
71084 FIRST
71058 FIRST
28262 FIRST
28227 FIRST
28276 FIRST
28245 FIRST
28236 FIRST
28217 FIRST
28313 FIRST
28228 FIRST
28254 FIRST
28319 FIRST
28216 FIRST
28305 FIRST
28274 FIRST
28309 FIRST
28304 FIRST
28212 FIRST
28267 FIRST
28317 FIRST
28301 FIRST
28207 FIRST
28204 FIRST
28246 FIRST
28306 FIRST
28238 FIRST
28218 FIRST
28229 FIRST
28222 FIRST
28320 FIRST
28219 FIRST
28271 FIRST
28241 FIRST
28251 FIRST
28268 FIRST
28231 FIRST
28256 FIRST
28316 FIRST
28213 FIRST
28249 FIRST
28203 FIRST
28302 FIRST
28272 FIRST
28261 FIRST
28233 FIRST
28318 FIRST
28263 FIRST
28211 FIRST
28255 FIRST
28209 FIRST
28259 FIRST
28314 FIRST
28299 FIRST
28210 FIRST
28221 FIRST
28311 FIRST
28312 FIRST
28243 FIRST
28206 FIRST
28322 FIRST
28253 FIRST
28273 FIRST
28315 FIRST
28201 FIRST
28264 FIRST
28237 FIRST
28260 FIRST
28321 FIRST
28232 FIRST
28226 FIRST
28234 FIRST
28205 FIRST
28230 FIRST
28239 FIRST
28250 FIRST
28252 FIRST
28307 FIRST
28308 FIRST
28269 FIRST
28258 FIRST
28310 FIRST
28224 FIRST
28235 FIRST
28265 FIRST
28303 FIRST
28220 FIRST
28266 FIRST
28240 FIRST
28202 FIRST
28270 FIRST
28300 FIRST
28275 FIRST
28225 FIRST
28257 FIRST
28223 FIRST
25157 FIRST
25239 FIRST
25152 FIRST
25209 FIRST
25158 FIRST
25241 FIRST
25155 FIRST
25202 FIRST
25166 FIRST
25207 FIRST
25163 FIRST
25205 FIRST
25161 FIRST
25160 FIRST
25208 FIRST
25242 FIRST
25248 FIRST
25199 FIRST
25144 FIRST
25200 FIRST
25211 FIRST
25201 FIRST
25240 FIRST
25154 FIRST
25165 FIRST
25213 FIRST
25196 FIRST
25164 FIRST
25153 FIRST
25151 FIRST
25195 FIRST
25245 FIRST
25246 FIRST
25197 FIRST
25156 FIRST
25247 FIRST
25162 FIRST
25148 FIRST
25204 FIRST
25244 FIRST
25249 FIRST
25214 FIRST
25212 FIRST
25150 FIRST
25159 FIRST
25243 FIRST
25147 FIRST
25216 FIRST
25206 FIRST
25210 FIRST
25145 FIRST
25215 FIRST
25149 FIRST
25146 FIRST
19671 FIRST
20461 FIRST
20019 FIRST
19666 FIRST
19034 FIRST
20414 FIRST
19482 FIRST
19660 FIRST
20136 FIRST
20458 FIRST
19662 FIRST
19183 FIRST
20409 FIRST
19037 FIRST
20139 FIRST
20455 FIRST
19658 FIRST
19735 FIRST
19766 FIRST
20416 FIRST
19734 FIRST
19128 FIRST
20451 FIRST
19729 FIRST
19204 FIRST
19691 FIRST
19141 FIRST
20449 FIRST
20463 FIRST
20452 FIRST
20027 FIRST
20268 FIRST
19046 FIRST
19695 FIRST
19144 FIRST
19130 FIRST
19132 FIRST
19004 FIRST
20144 FIRST
19762 FIRST
19739 FIRST
20446 FIRST
20460 FIRST
20405 FIRST
20032 FIRST
19672 FIRST
19129 FIRST
19657 FIRST
20269 FIRST
19002 FIRST
20412 FIRST
19732 FIRST
19176 FIRST
19661 FIRST
19738 FIRST
20022 FIRST
20028 FIRST
19722 FIRST
19202 FIRST
20132 FIRST
19720 FIRST
20403 FIRST
20407 FIRST
19143 FIRST
19036 FIRST
19753 FIRST
20445 FIRST
19195 FIRST
19149 FIRST
20422 FIRST
19181 FIRST
19687 FIRST
19769 FIRST
20029 FIRST
20031 FIRST
19179 FIRST
19688 FIRST
19768 FIRST
19136 FIRST
19758 FIRST
19178 FIRST
18991 FIRST
19040 FIRST
19321 FIRST
19320 FIRST
20419 FIRST
19747 FIRST
19001 FIRST
20420 FIRST
19746 FIRST
19191 FIRST
19673 FIRST
19682 FIRST
19767 FIRST
20030 FIRST
19187 FIRST
19173 FIRST
19150 FIRST
19743 FIRST
19196 FIRST
19045 FIRST
20138 FIRST
19675 FIRST
20406 FIRST
18990 FIRST
19151 FIRST
20013 FIRST
20140 FIRST
20015 FIRST
19755 FIRST
19188 FIRST
19754 FIRST
18994 FIRST
19050 FIRST
20270 FIRST
20402 FIRST
19668 FIRST
19759 FIRST
18993 FIRST
19679 FIRST
20128 FIRST
19697 FIRST
20143 FIRST
19760 FIRST
19003 FIRST
19048 FIRST
19761 FIRST
19044 FIRST
19694 FIRST
20127 FIRST
19690 FIRST
19678 FIRST
19680 FIRST
19733 FIRST
19742 FIRST
19201 FIRST
20148 FIRST
20133 FIRST
18992 FIRST
19689 FIRST
20145 FIRST
20018 FIRST
20410 FIRST
19693 FIRST
19190 FIRST
19140 FIRST
19184 FIRST
19182 FIRST
19721 FIRST
19737 FIRST
20450 FIRST
20141 FIRST
20462 FIRST
19740 FIRST
20137 FIRST
19180 FIRST
19676 FIRST
19193 FIRST
19139 FIRST
20025 FIRST
20421 FIRST
20454 FIRST
19145 FIRST
19727 FIRST
19731 FIRST
19203 FIRST
19322 FIRST
20021 FIRST
20411 FIRST
19674 FIRST
19192 FIRST
19133 FIRST
19730 FIRST
20024 FIRST
19670 FIRST
19663 FIRST
19146 FIRST
19131 FIRST
19043 FIRST
19745 FIRST
19147 FIRST
20135 FIRST
19728 FIRST
20017 FIRST
19683 FIRST
20464 FIRST
20142 FIRST
19684 FIRST
19723 FIRST
19185 FIRST
19763 FIRST
19200 FIRST
19696 FIRST
20014 FIRST
19142 FIRST
19736 FIRST
20147 FIRST
19765 FIRST
20453 FIRST
19047 FIRST
19741 FIRST
19665 FIRST
19174 FIRST
20271 FIRST
19659 FIRST
19199 FIRST
19138 FIRST
20415 FIRST
20131 FIRST
20016 FIRST
19748 FIRST
20146 FIRST
20456 FIRST
19205 FIRST
19198 FIRST
20418 FIRST
19137 FIRST
19724 FIRST
20401 FIRST
19750 FIRST
19135 FIRST
19005 FIRST
777 VISIT_EVENT
945 VISIT_EVENT
1020 "CONDITION_EVENT MEASUREMENT_EVENT TREATMENT_EVENT"
1387 VISIT_EVENT
1637 FIRST
19686 FIRST
20459 FIRST
20466 FIRST
20448 FIRST
20020 FIRST
19764 FIRST
19148 FIRST
20413 FIRST
20417 FIRST
19186 FIRST
20026 FIRST
19667 FIRST
19749 FIRST
19194 FIRST
19197 FIRST
20465 FIRST
20272 FIRST
20023 FIRST
20467 FIRST
19757 FIRST
19039 FIRST
19685 FIRST
19692 FIRST
20134 FIRST
19726 FIRST
19664 FIRST
20408 FIRST
19000 FIRST
19206 FIRST
19677 FIRST
19038 FIRST
19756 FIRST
19752 FIRST
19751 FIRST
20012 FIRST
19669 FIRST
19134 FIRST
20457 FIRST
19725 FIRST
20404 FIRST
19033 FIRST
20033 FIRST
19481 FIRST
19189 FIRST
199974 FIRST
199965 FIRST
199972 FIRST
199977 FIRST
199964 FIRST
199966 FIRST
199980 FIRST
199963 FIRST
199976 TREATMENT_EVENT
199978 FIRST
199970 FIRST
199971 TREATMENT_EVENT
199968 FIRST
199973 FIRST
199975 TREATMENT_EVENT
199979 FIRST
199969 FIRST
199967 FIRST
194715 FIRST
194719 FIRST
194729 FIRST
194718 FIRST
194730 VISIT_EVENT
194728 FIRST
194727 FIRST
194724 VISIT_EVENT
194726 VISIT_EVENT
194722 TREATMENT_EVENT
194723 FIRST
194712 TREATMENT_EVENT
194714 FIRST
194725 FIRST
194716 FIRST
194720 VISIT_EVENT
194721 TREATMENT_EVENT
194713 FIRST
194717 FIRST
188801 FIRST
188799 TREATMENT_EVENT
188807 CONDITION_EVENT
188818 FIRST
188803 FIRST
188800 FIRST
188811 TREATMENT_EVENT
188817 CONDITION_EVENT
188802 FIRST
188814 TREATMENT_EVENT
188815 VISIT_EVENT
188794 FIRST
188792 FIRST
188809 FIRST
188804 FIRST
188805 TREATMENT_EVENT
188810 FIRST
188820 FIRST
188791 FIRST
188819 FIRST
188816 FIRST
188798 FIRST
188808 FIRST
188793 FIRST
188813 TREATMENT_EVENT
188821 VISIT_EVENT
188806 FIRST
